          58         1.27206911978957152E+017  -39708693033655352.       -8239859539036768.0        2285311481523267.0       -60624937359388.203     
          59         2.48157325199093376E+017  -77464368068410112.       -16074452806163956.        4458223029542647.5       -118268119722590.88     
          60         4.84109370253053824E+017 -1.51118756670036032E+017  -31358305538275904.        8697174429761453.0       -230719383012295.03     
          61         9.44408480300885120E+017 -2.94804943058851456E+017  -61174295516596968.        16966590177399928.       -450091147322146.19     
          62         1.84236751541910682E+018 -5.75110306404242880E+017 -1.19339816604060352E+017   33098701718891408.       -878045174414198.75     
          63         3.59412069318792550E+018 -1.12193459546692403E+018 -2.32810066823357472E+017   64569488861434296.       -1712904892484488.5     
          64         7.01146945389074534E+018 -2.18868836549899827E+018 -4.54169687507732288E+017  1.25963215332015984E+017  -3341562890149444.0     
          65         1.36780893296152125E+019 -4.26972907389226086E+018 -8.86001657339743872E+017  2.45731101431354592E+017  -6518775559469669.0     
          66         2.66834404598475489E+019 -8.32945733701310976E+018 -1.72842652955655040E+018  4.79376253230009152E+017  -12716934019110696.     
          67         5.20544922332554527E+019 -1.62492416564208968E+019 -3.37184275370868582E+018  9.35175038170890368E+017  -24808402954062072.     
          68         1.01548755144205763E+020 -3.16992864871850598E+019 -6.57784601272853504E+018  1.82435476543788672E+018  -48396638388327088.     
          69         1.98102973036971622E+020 -6.18394867307280220E+019 -1.28321696258160865E+019  3.55898112580687872E+018  -94412954015122272.     
          70         3.86462521085137715E+020 -1.20637482508189860E+020 -2.50332064610635325E+019  6.94291861090371789E+018 -1.84182335441124224E+017
          71         7.53917409283943301E+020 -2.35341574701043450E+020 -4.88351887479339090E+019  1.35443592235136000E+019 -3.59305913499042048E+017
          72         1.47075441733765484E+021 -4.59108194495079776E+020 -9.52684852320356762E+019  2.64225575808239944E+019 -7.00939854879026688E+017
          73         2.86917178126011780E+021 -8.95635777572612211E+020 -1.85851319736950653E+020  5.15455576443910308E+019 -1.36740493740618675E+018
          74         5.59722725516684716E+021 -1.74722092893659804E+021 -3.62561795370620092E+020  1.00555917221257101E+020 -2.66755592484537498E+018
          75         1.09191625090579856E+022 -3.40850717552601308E+021 -7.07291482505585492E+020  1.96166128572451389E+020 -5.20391174371191091E+018
          76         2.13012808778055282E+022 -6.64937156669893771E+021 -1.37979579650296224E+021  3.82684093213847912E+020 -1.01518761740346778E+019
          77         4.15548872597838768E+022 -1.29717028467751413E+022 -2.69172821550584667E+021  7.46546390371448390E+020 -1.98044461413983150E+019
          78         8.10659539714611379E+022 -2.53054101514993271E+022 -5.25106744383007464E+021  1.45637491304138539E+021 -3.86348375653666652E+019
          79         1.58144789377470570E+023 -4.93662081609281065E+022 -1.02438682853685791E+022  2.84112000900703925E+021 -7.53694732508626780E+019
          80         3.08511442621758259E+023 -9.63044065912400548E+022 -1.99839058573279961E+022  5.54250339888323573E+021 -1.47032001584101507E+020
          81         6.01849170012033021E+023 -1.87872212073833174E+023 -3.89849305154531644E+022  1.08124063148492383E+022 -2.86832434371296461E+020
          82         1.17409720808399829E+024 -3.66504185206473220E+023 -7.60524403059774970E+022  2.10930191474393329E+022 -5.59557406013437379E+020
          83         2.29044804365698236E+024 -7.14982361101233189E+023 -1.48364344889663696E+023  4.11486068686872033E+022 -1.09159374291397063E+021
          84         4.46824351899555225E+024 -1.39479928830254817E+024 -2.89431591491075484E+023  8.02733755371063230E+022 -2.12949893391334218E+021
          85         8.71672256453757185E+024 -2.72099727278983805E+024 -5.64627884249114883E+023  1.56598614399867844E+023 -4.15426136232026335E+021
          86         1.70047249985602465E+025 -5.30816599966873655E+024 -1.10148531481734298E+024  3.05495139177530816E+023 -8.10420103604020340E+021
          87         3.31730957519582257E+025 -1.03552570823232400E+025 -2.14879557422453500E+024  5.95964915901437804E+023 -1.58098079789260525E+022
          88         6.47146179583475736E+025 -2.02012049449277886E+025 -4.19190556396353782E+024  1.16261810888914807E+024 -3.08420320792833142E+022
          89         1.26246335548820897E+026 -3.94088411309068956E+025 -8.17763796052583337E+024  2.26805442913106466E+024 -6.01671408057267247E+022
          90         2.46283416982601665E+026 -7.68794120704669761E+025 -1.59530699327593021E+025  4.42455768938268944E+024 -1.17375042715417112E+023
          91         4.80453719444156639E+026 -1.49977614938423619E+026 -3.11215098428182450E+025  8.63149953335806771E+024 -2.28977153774518100E+023
          92         9.37276976890536779E+026 -2.92578785097900101E+026 -6.07123505995381366E+025  1.68384705149488293E+025 -4.46692378019406639E+023
          93         1.82845526188328479E+027 -5.70767481030479098E+026 -1.18438646901696998E+026  3.28487637851371867E+025 -8.71414799649054424E+023
          94         3.56698044136330553E+027 -1.11346254067214830E+027 -2.31052050223395181E+026  6.40819058508782626E+025 -1.69997024890899626E+024
          95         6.95852380657291972E+027 -2.17216094238884958E+027 -4.50740119960534598E+026  1.25012030417377673E+026 -3.31632977583073732E+024
          96         1.35748020945512910E+028 -4.23748710647364570E+027 -8.79311200855406131E+026  2.43875514336956686E+026 -6.46955038720223561E+024
          97         2.64819460317388524E+028 -8.26655917944220983E+027 -1.71537467758022976E+027  4.75756343565855669E+026 -1.26209047476480606E+025
          98         5.16614136061267042E+028 -1.61265389015161318E+028 -3.34638098732389991E+027  9.28113259170490680E+026 -2.46210674800986387E+025
          99         1.00781930927001752E+029 -3.14599159453015819E+028 -6.52817478226947071E+027  1.81057853142179602E+027 -4.80311812806081772E+025
         100         1.96607039807567348E+029 -6.13725187611330560E+028 -1.27352701767349847E+028  3.53210622308684882E+027 -9.37000143099164074E+025
         101         3.83544230065332115E+029 -1.19726513752753808E+029 -2.48441734303646315E+028  6.89049061096066928E+027 -1.82791520999361755E+026
         102         7.48224359414551927E+029 -2.33564441948018615E+029 -4.84664200187607859E+028  1.34420818234179436E+028 -3.56592689930082606E+026
         103         1.45964832250495481E+030 -4.55641334843716735E+029 -9.45490851615126961E+028  2.62230331552939275E+028 -6.95646853947979355E+026
         104         2.84750582974683696E+030 -8.88872571041309702E+029 -1.84447902308827266E+029  5.11563221305250838E+028 -1.35707926458785587E+027
         105         5.55496096246477777E+030 -1.73402715497835051E+030 -3.59823985689661117E+029  9.97965902122857441E+028 -2.64741243336669278E+027
         106         1.08367087337099741E+031 -3.38276854541681212E+030 -7.01950518584982479E+029  1.94684821019533831E+029 -5.16461549095525280E+027
         107         2.11404287037796856E+031 -6.59916022595634629E+030 -1.36937655669985399E+030  3.79794334203032075E+029 -1.00752164012067584E+028
         108         4.12410942068928848E+031 -1.28737497417158578E+031 -2.67140219202235021E+030  7.40909001212023835E+029 -1.96548970022879739E+028
         109         8.04538013497202161E+031 -2.51143216314786700E+031 -5.21141510465189178E+030  1.44537740203238665E+030 -3.83430946579246484E+028
         110         1.56950592027172705E+032 -4.89934295495549614E+031 -1.01665138533234651E+031  2.81966588459364071E+030 -7.48003364136394807E+028
         111         3.06181782891799671E+032 -9.55771839769131092E+031 -1.98330015656509497E+031  5.50065034195345260E+030 -1.45921720130048316E+029
         112         5.97304431693833678E+032 -1.86453534299267562E+032 -3.86905439542116345E+031  1.07307586866070105E+031 -2.84666479144732556E+029
         113         1.16523125821359559E+033 -3.63736605391990864E+032 -7.54781461856678746E+031  2.09337396183773214E+031 -5.55332025118936055E+029
         114         2.27315220358854070E+033 -7.09583321117065057E+032 -1.47244002523384246E+032  4.08378817573226721E+031 -1.08335080073091896E+030
         115         4.43450251120215715E+033 -1.38426675276441879E+033 -2.87246009272326853E+032  7.96672079058917210E+031 -2.11341846743479635E+030
         116         8.65090005447683208E+033 -2.70045023013276226E+033 -5.60364214697124788E+032  1.55416092667012870E+032 -4.12289132521152516E+030
         117         1.68763173689711725E+034 -5.26808249267050568E+033 -1.09316767849480062E+033  3.03188256433111838E+032 -8.04300385438397491E+030
         118         3.29225960471996349E+034 -1.02770615210401747E+034 -2.13256939319655433E+033  5.91464611299297311E+032 -1.56904235156662465E+031
         119         6.42259390357247521E+034 -2.00486597645711037E+034 -4.16025126452762337E+033  1.15383884103903997E+033 -3.06091349150335213E+031
         120         1.25293012710991771E+035 -3.91112534971815183E+034 -8.11588623527078444E+033  2.25092768976607143E+033 -5.97128012071344881E+031
         121         2.44423659192663183E+035 -7.62988732455811652E+034 -1.58326036567737855E+034  4.39114656600834198E+033 -1.16488709592753466E+032
         122         4.76825673518903208E+035 -1.48845090300283487E+035 -3.08865022606028419E+034  8.56632056721944418E+033 -2.27248080616984012E+032
         123         9.30199325538860941E+035 -2.90369437503883981E+035 -6.02538939630486807E+034  1.67113183213724330E+034 -4.43319273813260259E+032
         124         1.81464806382462757E+036 -5.66457449595577232E+035 -1.17544282194142302E+035  3.26007132054931026E+034 -8.64834492774278928E+032
         125         3.54004513348241615E+036 -1.10505446082986607E+036 -2.29307308918646259E+035  6.35980047216004440E+034 -1.68713327859323933E+033
         126         6.90597796725373950E+036 -2.15575832266275875E+036 -4.47336450076444829E+035  1.24068028176978530E+035 -3.29128720410518703E+033
         127         1.34722948114726296E+037 -4.20548860753863488E+036 -8.72671265955986806E+035  2.42033939320984508E+035 -6.42069692854310609E+033
         128         2.62819731467242836E+037 -8.20413598417266694E+036 -1.70242138393838258E+036  4.72163768893555469E+035 -1.25256006211742701E+034
         129         5.12713032301608856E+037 -1.60047627108400063E+037 -3.32111149015057878E+036  9.21104805719442972E+035 -2.44351466308441946E+034
         130         1.00020897222731786E+038 -3.12223529600754256E+037 -6.47887863373396497E+036  1.79690632575987344E+036 -4.76684838459172905E+034
         131         1.95122402805536832E+038 -6.09090770026397014E+037 -1.26391024436073134E+037  3.50543426058220245E+036 -9.29924582200049026E+034
         132         3.80647975910711623E+038 -1.18822423987629253E+038 -2.46565678431197157E+037  6.83845851011021615E+036 -1.81411209002402417E+035
         133         7.42574299422322367E+038 -2.31800728841844821E+038 -4.81004359696329909E+037  1.33405767497496704E+037 -3.53899954702280898E+035
         134         1.44862609302800629E+039 -4.52200654458997808E+038 -9.38351174903840167E+037  2.60250153967949038E+037 -6.90393822008085055E+035
         135         2.82600348414172800E+039 -8.82160435451711380E+038 -1.83055082494325207E+038  5.07700258473548387E+037 -1.34683156393142081E+036
         136         5.51301383484522577E+039 -1.72093301104878250E+039 -3.57106850006748395E+038  9.90429971026460819E+037 -2.62742105125720504E+036
         137         1.07548775908269886E+040 -3.35722427519766574E+039 -6.96649885838027486E+038  1.93214699251248158E+038 -5.12561597564474150E+036
         138         2.09807911713538855E+040 -6.54932804566731472E+039 -1.35903599561018133E+039  3.76926396603893862E+038 -9.99913550864397775E+036
         139         4.09296706967087611E+040 -1.27765363090730563E+040 -2.65122965626033602E+039  7.35314181619533695E+038 -1.95064771522701610E+037
         140         7.98462712706613900E+040 -2.49246760765103140E+040 -5.17206219183208863E+039  1.43446293643107178E+039 -3.80535547861214047E+037
         141         1.55765412408771409E+041 -4.86234658980151117E+040 -1.00897435471173768E+040  2.79837376652030967E+039 -7.42354972943855794E+037
         142         3.03869715100769531E+041 -9.48554528322862643E+040 -1.96832367962179018E+040  5.45911332964255725E+039 -1.44819822734528429E+038
         143         5.92794012017928711E+041 -1.85045569373642339E+041 -3.83983803916081014E+040  1.06497276033782993E+040 -2.82516879676729011E+038
         144         1.15643225771208891E+042 -3.60989924378500793E+041 -7.49081887274731175E+040  2.07756628554153509E+040 -5.51138551305836295E+038
         145         2.25598696944434159E+042 -7.04225050855810795E+041 -1.46132120188513390E+041  4.05295030217452959E+040 -1.07517010340432163E+039
         146         4.40101629158269686E+042 -1.37381375146880759E+042 -2.85076931021269797E+041  7.90656176229531421E+040 -2.09745942924064012E+039
         147         8.58557458935454883E+042 -2.68005834417729897E+042 -5.56132741355339062E+041  1.54242500500067539E+041 -4.09175817238670603E+039
         148         1.67488793827805011E+043 -5.22830166790439875E+042 -1.08491285106590588E+042  3.00898793631971384E+041 -7.98226879046465544E+039
         149         3.26739879386475870E+043 -1.01994564372079070E+043 -2.11646574078595771E+042  5.86998289807523686E+041 -1.55719405592487580E+040
         150         6.37409502699312082E+043 -1.98972664972865983E+043 -4.12883599592326794E+042  1.14512586799665484E+042 -3.03779964250819303E+040
         151         1.24346888691482203E+044 -3.88159130343245306E+043 -8.05460081527287339E+042  2.23393027939667458E+042 -5.92618924591377214E+040
         152         2.42577944975286753E+044 -7.57227182383927399E+043 -1.57130470567133989E+043  4.35798773975463378E+042 -1.15609069429565935E+041
         153         4.73225024024779433E+044 -1.47721117685433738E+044 -3.06532692890659569E+043  8.50163378643175176E+042 -2.25532064194303160E+041
         154         9.23175119593282767E+044 -2.88176773336827715E+044 -5.97988992661063947E+043  1.65851262910315928E+043 -4.39971640899093358E+041
         155         1.80094512793863877E+045 -5.62179964462956516E+044 -1.16656671094899128E+044  3.23545357279987426E+043 -8.58303875712637340E+041
         156         3.51331322195386435E+045 -1.09670987284658351E+045 -2.27575742663491456E+044  6.31177576706432871E+043 -1.67439324397794626E+042
         157         6.85382891686659247E+045 -2.13947956389403403E+045 -4.43958482294667964E+044  1.23131154372353829E+044 -3.26643373613013365E+042
         158         1.33705615907346860E+046 -4.17373173858581953E+045 -8.66081471138287390E+044  2.40206270574153909E+044 -6.37221237657448723E+042
         159         2.60835103151888916E+046 -8.14218416462584387E+045 -1.68956590438832780E+045  4.68598322798625762E+044 -1.24310161639083981E+043
         160         5.08841386912291675E+046 -1.58839060876362345E+046 -3.29603281030792220E+045  9.14149275140997250E+044 -2.42506297240554042E+043
         161         9.92656103055465681E+046 -3.09865838821199324E+046 -6.42995473476920382E+045  1.78333736290372685E+045 -4.73085252451591196E+043
         162         1.93648976729778006E+047 -6.04491348278012124E+046 -1.25436609010328391E+046  3.47896370583228161E+045 -9.22902450921414745E+043
         163         3.77773592214490822E+047 -1.17925161267557448E+047 -2.44703789202876487E+046  6.78681931880304400E+045 -1.80041320143226041E+044
         164         7.36966904678175007E+047 -2.30050334046861435E+047 -4.77372155726206863E+046  1.32398381704470618E+046 -3.51227553102204773E+044
         165         1.43768709561508836E+048 -4.48785955653658073E+047 -9.31265411970200133E+046  2.58284929280454913E+046 -6.85180457241850948E+044
         166         2.80466350900894191E+048 -8.75498985152266929E+047 -1.81672780267778025E+047  5.03866465998934454E+046 -1.33666124664637514E+045
         167         5.47138346219972652E+048 -1.70793774481254004E+048 -3.54410232206503278E+047  9.82950945939947267E+046 -2.60758062989472985E+045
         168         1.06736643787300121E+049 -3.33187289720045788E+048 -6.91389279712286828E+047  1.91755678800478078E+047 -5.08691095702946722E+045
         169         2.08223591084157737E+049 -6.49987216268087110E+048 -1.34877351910807223E+048  3.74080115636600334E+047 -9.92362912505269203E+045
         170         4.06205988361246372E+049 -1.26800569633649755E+049 -2.63120944918932926E+048  7.29761610138783517E+047 -1.93591780637539176E+046
         171         7.92433288281190159E+049 -2.47364625903450488E+049 -5.13300644431504676E+048  1.42363088913738677E+048 -3.77662013141930106E+046
         172         1.54589182426747505E+050 -4.82562959497272722E+049 -1.00135529558460205E+049  2.77724243143000015E+048 -7.36749234397811565E+046
         173         3.01575106406814986E+050 -9.41391716896729539E+049 -1.95346029441645964E+049  5.41788997540560463E+048 -1.43726246087071995E+047
         174         5.88317651834257701E+050 -1.83648236401115833E+050 -3.81084230411326334E+049  1.05693084094521949E+049 -2.80383512460191128E+047
         175         1.14769970102530072E+051 -3.58263984353071765E+050 -7.43425351839949610E+049  2.06187797761163992E+049 -5.46976743634479372E+047
         176         2.23895135498102251E+051 -6.98907242453422064E+050 -1.45028634000890529E+050  4.02234529437883110E+049 -1.06705118090513594E+048
         177         4.36778293615748578E+051 -1.36343968382949277E+051 -2.82924232111638757E+050  7.84685701234010495E+049 -2.08162090239056055E+048
         178         8.52074241583967414E+051 -2.65982044329002077E+051 -5.51933221100799660E+050  1.53077770469279914E+050 -4.06086011506369433E+048
         179         1.66224037179286092E+052 -5.18882123972875041E+051 -1.07672035824241644E+051  2.98626619231046478E+050 -7.92199235469680097E+048
         180         3.24272571423083586E+052 -1.01224373719592801E+052 -2.10048369174347835E+051  5.82565694809755840E+050 -1.54543523021329667E+049
         181         6.32596237955182763E+052 -1.97470164446432607E+052 -4.09765795315906295E+051  1.13647868915059518E+051 -3.01486033291663281E+049
         182         1.23407909129918887E+053 -3.85228027732943585E+052 -7.99377817932532396E+051  2.21706122142196790E+051 -5.88143886543838689E+049
         183         2.40746168283366767E+053 -7.51509139454177872E+052 -1.55943932633503515E+052  4.32507930545253942E+051 -1.14736071685367160E+050
         184         4.69651564083356662E+053 -1.46605632515056427E+053 -3.04217975276056237E+052  8.43743547436009371E+051 -2.23829005911267946E+050
         185         9.16203955471978860E+053 -2.86000666615316505E+053 -5.93473403665977092E+052  1.64598871734541220E+052 -4.36649286935764295E+050
         186         1.78734566691129463E+054 -5.57934779866011776E+053 -1.15775762605504622E+053  3.21102172083143686E+052 -8.51822573241901928E+050
         187         3.48678317087257336E+054 -1.08842829727678692E+054 -2.25857251969294878E+053  6.26411371049974000E+052 -1.66174941307345448E+051
         188         6.80207365914272017E+054 -2.12332373077252155E+054 -4.40606022531145872E+053  1.22201355174609540E+053 -3.24176794392813492E+051
         189         1.32695965871673504E+055 -4.14221467499684964E+054 -8.59541437779952420E+053  2.38392403086177832E+053 -6.32409394557465864E+051
         190         2.58865461342792030E+055 -8.08070016130641649E+054 -1.67680750030737905E+054  4.65059800425280084E+053 -1.23371459414186335E+052
         191         5.04998977444584061E+055 -1.57639620879830935E+055 -3.27114350687870746E+054  9.07246267799133128E+053 -2.40675061581540644E+052
         192         9.85160267797836859E+055 -3.07525951651190323E+055 -6.38140027441028455E+054  1.76987086323686787E+054 -4.69512847966011396E+052
         193         1.92186676923322591E+056 -5.99926658102425019E+055 -1.24489400653352722E+055  3.45269303794848937E+054 -9.15933345800645130E+052
         194         3.74920913826470830E+056 -1.17034674039533472E+056 -2.42855959642229707E+055  6.73557007006478191E+054 -1.78681775713684722E+053
         195         7.31401853004399248E+056 -2.28313156992622806E+056 -4.73767379585820800E+055  1.31398602974879730E+055 -3.48575331584713580E+053
         196         1.42683070175665280E+057 -4.45397042233226918E+056 -9.24233155695575314E+055  2.56334544576774211E+055 -6.80006460110897498E+053
         197         2.78348467824176634E+057 -8.68887837403592331E+056 -1.80300916207817093E+056  5.00061623607550268E+055 -1.32656772838836761E+054
         198         5.43006745261924022E+057 -1.69504060961536999E+057 -3.51733977352419491E+056  9.75528397149467420E+055 -2.58789002933072741E+054
         199         1.05930644312437475E+058 -3.30671295483985597E+057 -6.86168397955087600E+056  1.90307675837942507E+056 -5.04849821127919346E+054
         200         2.06651234121142508E+058 -6.45078973546651437E+057 -1.33858853755407072E+057  3.71255327765618743E+056 -9.84869291214850709E+054
         201         4.03138608671496763E+058 -1.25843061612874194E+058 -2.61134042053103644E+057  7.24250967741980728E+056 -1.92129912735429091E+055
         202         7.86449393795140646E+058 -2.45496703590143889E+058 -5.09424561811904446E+057  1.41288063778669351E+057 -3.74810177319975012E+055
         203         1.53421834499791095E+059 -4.78918986086248152E+058 -9.93793770191313805E+057  2.75627066520359233E+057 -7.31185826415699169E+055
         204         2.99297824971210876E+059 -9.34282993945212354E+058 -1.93870914696046422E+058  5.37697791071916028E+057 -1.42640927355287296E+056
         205         5.83875093949678751E+059 -1.82261455096714941E+059 -3.78206552430350853E+058  1.04894964842744159E+058 -2.78266254920657316E+056
         206         1.13903308641664140E+060 -3.55558628694464363E+059 -7.37811530551203095E+058  2.04630813666275807E+058 -5.42846362984602091E+056
         207         2.22204438140263676E+060 -6.93629590370622602E+059 -1.43933480558763487E+059  3.99197139390800772E+058 -1.05899356675366174E+057
         208         4.33480053547537521E+060 -1.35314395379545513E+060 -2.80787788858258238E+059  7.78760311033555545E+058 -2.06590197686828278E+057
         209         8.45639980894366483E+060 -2.63973536468484696E+060 -5.47765412646442602E+059  1.51921835654079678E+059 -4.03019537796779517E+057
         210         1.64968831076468965E+061 -5.14963893976144925E+060 -1.06858972931757835E+060  2.96371602680593225E+059 -7.86217108384553895E+057
         211         3.21823894820508663E+061 -1.00459999000973527E+061 -2.08462232780668243E+060  5.78166571627418306E+059 -1.53376519881836671E+058
         212         6.27819319574575461E+061 -1.95979009738945173E+061 -4.06671534487362817E+060  1.12789680766973075E+060 -2.99209424473085264E+058
         213         1.22476020076419958E+062 -3.82319058731877582E+061 -7.93341483281104448E+060  2.20031954661565493E+060 -5.83702640811561152E+058
         214         2.38928223870590996E+062 -7.45834275131466850E+061 -1.54766354593284508E+061  4.29241937231954456E+060 -1.13869666201319604E+059
         215         4.66105088378406722E+062 -1.45498570697987306E+062 -3.01920736768118195E+061  8.37372194243498733E+060 -2.22138807917195093E+059
         216         9.09285432640691713E+062 -2.83840992309258645E+062 -5.88991913198159112E+061  1.63355937729183412E+061 -4.33352021034560087E+059
         217         1.77384889937381130E+063 -5.53721651893994040E+062 -1.14901506112600490E+062  3.18677436089083652E+061 -8.45390212973227863E+059
         218         3.46045345593153466E+063 -1.08020925829539638E+063 -2.24151738098689183E+062  6.21681156400164689E+061 -1.64920105941753415E+060
         219         6.75070922043907876E+063 -2.10728989505087205E+063 -4.37278878167406520E+062  1.21278577161329497E+062 -3.21728841030481769E+060
         220         1.31693939997391035E+064 -4.11093560593160566E+063 -8.53050790117713576E+062  2.36592232639732348E+062 -6.27633887085756414E+060
         221         2.56910692872480007E+064 -8.01968044159784671E+063 -1.66414543865040417E+063  4.61547998464658129E+062 -1.22439845603103486E+061
         222         5.01185583129529875E+064 -1.56449238203944400E+064 -3.24644214982650209E+063  9.00395387075599266E+062 -2.38857654116172039E+061
         223         9.77721035774738544E+064 -3.05203733650487565E+064 -6.33321246291874170E+063  1.75650605302992446E+063 -4.65967419746853178E+061
         224         1.90735419368471397E+065 -5.95396437231416749E+064 -1.23549344942471380E+064  3.42662074752690113E+063 -9.09016866421777084E+061
         225         3.72089776843549555E+065 -1.16150911139844154E+065 -2.41022083580612536E+064  6.68470781932556334E+063 -1.77332497599977606E+062
         226         7.25878824656142715E+065 -2.26589097868120459E+065 -4.70189824159643673E+064  1.30406373865573335E+064 -3.45943137764123012E+062
         227         1.41605628768920919E+066 -4.42033719484755699E+065 -9.17254002035603818E+064  2.54398887795868414E+064 -6.74871533338747327E+062
