   0.0000000000000000        1.0000000000000000                0
  1.00000000000000002E-002  0.99004983333333330                3
  2.00000000000000004E-002  0.98019866666666666                3
  2.99999999999999989E-002  0.97044549999999996                3
  4.00000000000000008E-002  0.96078943999999999                4
  5.00000000000000028E-002  0.95122942708333325                4
  6.00000000000000047E-002  0.94176453999999998                4
  7.00000000000000067E-002  0.93239383374999985                4
  8.00000000000000017E-002  0.92311637333333330                4
  8.99999999999999967E-002  0.91393123375000007                4
  9.99999999999999917E-002  0.90483750000000007                4
  0.10999999999999999       0.89583413287416669                5
  0.11999999999999998       0.88692043264000009                5
  0.12999999999999998       0.87809542433916665                5
  0.13999999999999999       0.86935822514666672                5
  0.14999999999999999       0.86070796093750002                5
  0.16000000000000000       0.85214376618666654                5
  0.17000000000000001       0.84366478386916666                5
  0.18000000000000002       0.83527016535999998                5
  0.19000000000000003       0.82695907033416660                5
  0.20000000000000004       0.81873066666666661                5
  0.21000000000000005       0.81058424945211238                6
  0.22000000000000006       0.80251880277875554                6
  0.23000000000000007       0.79453360906956783                6
  0.24000000000000007       0.78662786990079991                6
  0.25000000000000006       0.77880079481336806                6
  0.26000000000000006       0.77105160123635563                6
  0.27000000000000007       0.76337951441151242                6
  0.28000000000000008       0.75578376731875541                6
  0.29000000000000009       0.74826360060266806                6
  0.30000000000000010       0.74081826249999982                6
  0.31000000000000011       0.73344700876816804                6
  0.32000000000000012       0.72614910261475552                6
  0.33000000000000013       0.71892381462801236                6
  0.34000000000000014       0.71177031849535921                7
  0.35000000000000014       0.70468808434353303                7
  0.36000000000000015       0.69767631934434737                7
  0.37000000000000016       0.69073432227116904                7
  0.38000000000000017       0.68386139886771058                7
  0.39000000000000018       0.67705686177786906                7
  0.40000000000000019       0.67032003047619027                7
  0.41000000000000020       0.66365023119895783                7
  0.42000000000000021       0.65704679687588796                7
  0.43000000000000022       0.65050906706242684                7
  0.44000000000000022       0.64403638787263784                7
  0.45000000000000023       0.63762811191266733                7
  0.46000000000000024       0.63128359821478153                7
  0.47000000000000025       0.62500221217196383                7
  0.48000000000000026       0.61878332547306047                7
  0.49000000000000027       0.61262631603846796                7
  0.50000000000000022       0.60653056795634908                7
  0.51000000000000023       0.60049558493113808                8
  0.52000000000000024       0.59452055525056113                8
  0.53000000000000025       0.58860497831191161                8
  0.54000000000000026       0.58274826257950152                8
  0.55000000000000027       0.57694982240699477                8
  0.56000000000000028       0.57120907797914500                8
  0.57000000000000028       0.56552545525414177                8
  0.58000000000000029       0.55989838590655816                8
  0.59000000000000030       0.55432730727089452                8
  0.60000000000000031       0.54881166228571410                8
  0.61000000000000032       0.54335089943836867                8
  0.62000000000000033       0.53794447271030643                8
  0.63000000000000034       0.53259184152296102                8
  0.64000000000000035       0.52729247068421592                8
  0.65000000000000036       0.52204583033544238                8
  0.66000000000000036       0.51685139589910301                8
  0.67000000000000037       0.51170864802692428                8
  0.68000000000000038       0.50661707254862665                8
  0.69000000000000039       0.50157616042121445                8
  0.70000000000000040       0.49658529647509631                9
  0.71000000000000041       0.49164418903691876                9
  0.72000000000000042       0.48675224627969277                9
  0.73000000000000043       0.48190897898778828                9
  0.74000000000000044       0.47711390281142474                9
  0.75000000000000044       0.47236653821808933                9
  0.76000000000000045       0.46766641044442520                9
  0.77000000000000046       0.46301304944858845                9
  0.78000000000000047       0.45840598986306408                9
  0.79000000000000048       0.45384477094793824                9
  0.80000000000000049       0.44932893654462064                9
  0.81000000000000050       0.44485803503001281                9
  0.82000000000000051       0.44043161927111524                9
